Order Ticket Number,Order Timestamp,Employee ID,Employee Name,Store ID,Store Name,Order Channel
TCK-002860,2025-02-22 22:15:12,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-002861,2025-02-22 20:16:57,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-002862,2025-02-22 19:53:27,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-002863,2025-02-22 17:29:10,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-002864,2025-02-22 12:42:34,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002865,2025-02-22 12:41:56,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-002866,2025-02-22 17:45:19,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002867,2025-02-22 11:09:52,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002868,2025-02-22 19:53:42,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-002869,2025-02-22 20:46:19,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-002870,2025-02-22 13:43:35,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002871,2025-02-22 20:48:58,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-002872,2025-02-22 22:15:19,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-002873,2025-02-22 13:23:44,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-002874,2025-02-22 19:36:59,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002875,2025-02-22 18:48:14,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-002876,2025-02-22 13:15:40,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-002877,2025-02-22 20:44:41,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
TCK-002878,2025-02-22 13:40:48,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-002879,2025-02-22 19:11:39,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002880,2025-02-22 18:18:33,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002881,2025-02-22 22:22:07,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-002882,2025-02-22 17:26:54,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002883,2025-02-22 19:54:20,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002884,2025-02-22 19:16:16,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-002885,2025-02-22 13:13:11,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002886,2025-02-22 13:31:02,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002887,2025-02-22 21:39:37,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002888,2025-02-22 18:32:58,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-002889,2025-02-22 22:54:51,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-002890,2025-02-22 20:21:57,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-002891,2025-02-22 20:03:49,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-002892,2025-02-22 18:06:39,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-002893,2025-02-22 18:45:55,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002894,2025-02-22 11:34:31,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-002895,2025-02-22 11:19:55,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-002896,2025-02-22 19:28:54,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-002897,2025-02-22 18:05:41,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002898,2025-02-22 20:27:58,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-002899,2025-02-22 19:29:24,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-002900,2025-02-22 14:50:48,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002901,2025-02-22 12:44:31,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-002902,2025-02-22 20:14:53,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-002903,2025-02-22 13:51:41,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002904,2025-02-22 12:07:25,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002905,2025-02-22 18:06:38,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-002906,2025-02-22 21:01:32,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002907,2025-02-22 20:34:43,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-002908,2025-02-22 19:01:07,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-002909,2025-02-22 17:17:01,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002910,2025-02-23 16:26:40,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002911,2025-02-23 16:16:03,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-002912,2025-02-23 17:01:39,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-002913,2025-02-23 12:43:09,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002914,2025-02-23 16:47:22,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002915,2025-02-23 19:44:30,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002916,2025-02-23 13:55:26,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-002917,2025-02-23 21:23:04,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-002918,2025-02-23 18:13:16,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-002919,2025-02-23 18:27:32,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002920,2025-02-23 17:07:20,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-002921,2025-02-23 12:15:07,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002922,2025-02-23 13:09:06,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-002923,2025-02-23 15:46:33,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Grubhub
TCK-002924,2025-02-23 15:33:28,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-002925,2025-02-23 13:08:26,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-002926,2025-02-23 11:23:12,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-002927,2025-02-23 20:13:47,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002928,2025-02-23 17:51:11,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-002929,2025-02-23 20:50:48,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002930,2025-02-23 18:50:17,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-002931,2025-02-23 18:38:38,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-002932,2025-02-23 13:09:39,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002933,2025-02-23 15:50:51,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-002934,2025-02-23 20:58:11,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-002935,2025-02-23 20:48:01,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002936,2025-02-23 18:45:25,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-002937,2025-02-23 11:11:27,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-002938,2025-02-23 22:21:49,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002939,2025-02-23 13:57:14,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-002940,2025-02-23 17:19:11,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-002941,2025-02-23 20:05:35,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002942,2025-02-23 11:42:28,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-002943,2025-02-23 17:40:47,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-002944,2025-02-23 20:07:31,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002945,2025-02-23 18:18:00,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002946,2025-02-23 12:14:42,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-002947,2025-02-23 19:06:25,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-002948,2025-02-23 13:57:23,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-002949,2025-02-23 11:24:22,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-002950,2025-02-23 14:17:25,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-002951,2025-02-23 19:27:34,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-002952,2025-02-23 18:18:31,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-002953,2025-02-23 20:07:43,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-002954,2025-02-23 13:39:57,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Grubhub
TCK-002955,2025-02-23 13:01:36,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-002956,2025-02-23 20:18:07,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002957,2025-02-23 21:58:36,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-002958,2025-02-23 12:15:28,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002959,2025-02-23 19:27:06,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-002960,2025-02-23 19:03:47,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-002961,2025-02-23 11:33:22,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-002962,2025-02-23 19:43:21,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002963,2025-02-23 17:49:22,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002964,2025-02-23 18:51:03,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-002965,2025-02-23 15:56:06,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002966,2025-02-23 19:15:07,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-002967,2025-02-23 18:10:45,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002968,2025-02-23 12:25:48,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-002969,2025-02-23 14:57:28,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002970,2025-02-23 20:02:59,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-002971,2025-02-23 12:11:55,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002972,2025-02-23 11:04:33,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-002973,2025-02-23 17:51:27,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002974,2025-02-23 12:59:57,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002975,2025-02-23 15:52:20,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-002976,2025-02-24 19:14:35,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002977,2025-02-24 13:50:16,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-002978,2025-02-24 20:53:12,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-002979,2025-02-24 18:33:47,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-002980,2025-02-24 18:17:36,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-002981,2025-02-24 11:59:46,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-002982,2025-02-24 13:32:34,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002983,2025-02-24 17:58:46,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-002984,2025-02-24 17:21:44,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-002985,2025-02-24 13:42:15,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-002986,2025-02-24 20:41:33,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-002987,2025-02-24 18:14:03,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-002988,2025-02-24 14:05:17,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-002989,2025-02-24 20:44:04,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-002990,2025-02-24 19:40:04,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-002991,2025-02-24 13:53:53,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-002992,2025-02-24 15:30:45,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-002993,2025-02-24 18:28:18,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-002994,2025-02-24 12:50:37,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-002995,2025-02-24 22:46:26,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-002996,2025-02-24 14:00:33,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-002997,2025-02-24 18:39:50,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-002998,2025-02-24 18:22:57,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-002999,2025-02-24 17:50:21,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-003000,2025-02-24 20:59:24,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-003001,2025-02-24 20:01:51,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-003002,2025-02-24 22:29:21,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-003003,2025-02-24 18:26:01,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-003004,2025-02-24 11:12:26,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-003005,2025-02-24 11:38:41,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-003006,2025-02-24 13:20:21,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-003007,2025-02-24 17:41:43,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-003008,2025-02-24 20:24:31,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003009,2025-02-24 13:19:21,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-003010,2025-02-24 16:28:25,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003011,2025-02-24 20:53:32,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-003012,2025-02-24 19:39:03,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-003013,2025-02-24 17:03:38,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-003014,2025-02-24 11:59:16,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-003015,2025-02-24 17:43:57,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-003016,2025-02-25 13:40:11,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-003017,2025-02-25 20:04:25,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-003018,2025-02-25 12:25:25,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-003019,2025-02-25 22:18:06,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-003020,2025-02-25 21:52:01,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-003021,2025-02-25 12:08:51,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-003022,2025-02-25 17:41:51,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-003023,2025-02-25 18:56:36,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-003024,2025-02-25 18:13:16,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-003025,2025-02-25 22:43:11,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-003026,2025-02-25 18:45:32,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003027,2025-02-25 20:08:53,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-003028,2025-02-25 12:49:02,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-003029,2025-02-25 14:03:25,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003030,2025-02-25 14:48:38,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-003031,2025-02-25 13:48:13,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-003032,2025-02-25 12:43:12,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003033,2025-02-25 18:11:47,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003034,2025-02-25 15:23:24,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-003035,2025-02-25 18:50:56,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-003036,2025-02-25 18:38:28,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003037,2025-02-25 19:25:48,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-003038,2025-02-25 11:34:51,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003039,2025-02-25 11:40:25,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
TCK-003040,2025-02-25 17:43:30,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-003041,2025-02-25 12:05:40,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-003042,2025-02-25 17:34:15,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Grubhub
TCK-003043,2025-02-25 18:05:21,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-003044,2025-02-25 20:56:24,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-003045,2025-02-25 13:15:06,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-003046,2025-02-25 17:24:03,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-003047,2025-02-25 17:46:06,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-003048,2025-02-25 19:28:37,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-003049,2025-02-25 22:59:38,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-003050,2025-02-25 19:34:45,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-003051,2025-02-25 17:16:39,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003052,2025-02-25 20:51:18,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Grubhub
TCK-003053,2025-02-25 17:12:53,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-003054,2025-02-25 21:55:01,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-003055,2025-02-26 20:56:44,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-003056,2025-02-26 20:08:05,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-003057,2025-02-26 17:54:42,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-003058,2025-02-26 22:33:41,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-003059,2025-02-26 16:29:18,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-003060,2025-02-26 18:43:53,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003061,2025-02-26 16:03:43,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-003062,2025-02-26 13:24:46,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-003063,2025-02-26 13:37:26,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-003064,2025-02-26 21:27:11,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-003065,2025-02-26 13:13:26,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-003066,2025-02-26 11:39:26,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-003067,2025-02-26 18:37:54,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-003068,2025-02-26 18:14:06,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-003069,2025-02-26 20:25:25,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-003070,2025-02-26 19:25:54,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003071,2025-02-26 19:20:16,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-003072,2025-02-26 20:33:19,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-003073,2025-02-26 12:38:18,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003074,2025-02-26 14:42:12,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-003075,2025-02-26 17:02:41,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-003076,2025-02-26 17:08:56,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-003077,2025-02-26 21:52:53,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003078,2025-02-26 20:16:52,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-003079,2025-02-26 18:33:00,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-003080,2025-02-26 17:00:44,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-003081,2025-02-26 13:41:54,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-003082,2025-02-26 18:10:13,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003083,2025-02-26 18:39:42,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-003084,2025-02-26 20:41:41,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-003085,2025-02-26 18:57:32,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-003086,2025-02-26 22:23:13,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-003087,2025-02-26 13:54:52,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003088,2025-02-26 13:05:51,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-003089,2025-02-26 20:22:47,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-003090,2025-02-26 19:28:20,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-003091,2025-02-26 11:24:54,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-003092,2025-02-26 21:36:44,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-003093,2025-02-26 20:18:29,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-003094,2025-02-26 13:38:01,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-003095,2025-02-26 19:41:29,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
